20010307     92200   29.9333   103.0330     15.000  2.0    0.00    0.00   0.00       1530 0
20010307  19512360   27.7500   102.7500      6.000  4.2    0.00    0.00   0.00       1550 0
20010308  19334130   31.5333   102.3830      9.000  2.1    0.00    0.00   0.00       1585 0
20010309  14002670   31.9167   103.6830     10.000  2.0    0.00    0.00   0.00       1603 0
20010311  16372340   30.4333   103.3670     11.000  2.3    0.00    0.00   0.00       1644 0
20010311  22320420   29.4000   101.0500      0.000  3.5    0.00    0.00   0.00       1651 0
20010312  10164690   29.4667   101.0670     12.000  3.0    0.00    0.00   0.00       1659 0
20010313  18370840   30.4667   101.5670      0.000  2.0    0.00    0.00   0.00       1684 0
20010315   8174530   29.2833   104.3170     19.000  2.6    0.00    0.00   0.00       1723 0
20010323  14595320   28.2667   103.6000      6.000  2.5    0.00    0.00   0.00       1899 0
20010324   2292170   31.5833   102.3830      9.000  2.0    0.00    0.00   0.00       1910 0
20010325    231750   29.4833   101.0500      9.000  2.8    0.00    0.00   0.00       1932 0
20010326  12472860   29.2167   101.8670      0.000  2.9    0.00    0.00   0.00       1997 0
20010328   6385340   29.2000   101.8500     11.000  2.7    0.00    0.00   0.00       2059 0
20010328  17150010   30.6667   102.7830      5.000  2.5    0.00    0.00   0.00       2077 0
20010330  10281320   29.4667   101.0830      5.000  2.7    0.00    0.00   0.00       2135 0
20010330  15381390   29.4833   101.0500      3.000  2.8    0.00    0.00   0.00       2138 0
20010330  19262820   29.4667   101.0500     16.000  3.0    0.00    0.00   0.00       2143 0
20010331  23222220   29.5333   103.3330     15.000  1.9    0.00    0.00   0.00       2165 0
20010402   1500200   29.4667   101.0500     13.000  2.6    0.00    0.00   0.00       2199 0
20010403  21352590   29.4333   101.1500     12.000  2.7    0.00    0.00   0.00       2238 0
20010404   4201090   31.5833   104.0170      5.000  2.2    0.00    0.00   0.00       2244 0
20010404   9201680   29.4167   101.0500     17.000  2.9    0.00    0.00   0.00       2248 0
20010404  18552690   29.4833   101.0500      0.000  3.4    0.00    0.00   0.00       2257 0
20010406  13020780   29.4833   101.0830      0.000  3.4    0.00    0.00   0.00       2286 0
20010407    375140   30.4833   101.5830      6.000  2.3    0.00    0.00   0.00       2301 0
20010407  19511320   29.9500   103.1830      0.000  1.9    0.00    0.00   0.00       2322 0
20010407  20342480   29.6667   102.6330     12.000  2.0    0.00    0.00   0.00       2323 0
20010407  22363900   29.4667   101.0500      0.000  2.5    0.00    0.00   0.00       2329 0
20010407  23462900   29.4667   101.0670     12.000  2.7    0.00    0.00   0.00       2330 0
20010408   2221710   29.4667   101.0830     17.000  2.8    0.00    0.00   0.00       2336 0
20010408   5214140   29.5000   101.0500     14.000  2.5    0.00    0.00   0.00       2338 0
20010408   6230040   32.1333   103.6170      5.000  2.0    0.00    0.00   0.00       2339 0
20010409   1565130   29.7000   102.0830      0.000  1.9    0.00    0.00   0.00       2367 0
20010409  14351190   29.5000   103.4670     13.000  2.1    0.00    0.00   0.00       2381 0
20010410  19295280   30.8167   103.1170     18.000  2.8    0.00    0.00   0.00       2403 0
20010411  17165850   31.1333   103.6000      5.000  2.0    0.00    0.00   0.00       2432 0
20010411  18301860   31.3333   103.8670      8.000  1.9    0.00    0.00   0.00       2434 0
20010413  17411350   29.7833   102.3330      9.000  2.0    0.00    0.00   0.00       2472 0
20010414  11294340   30.0167   102.8500      5.000  2.1    0.00    0.00   0.00       2491 0
20010415  23013810   31.8167   102.9330      7.000  1.8    0.00    0.00   0.00       2518 0
20010417  22154460   30.6167   102.4170      7.000  1.7    0.00    0.00   0.00       2562 0
20010418   8363730   30.0167   101.8170      5.000  2.5    0.00    0.00   0.00       2566 0
20010419  12554760   31.6667   102.2830      0.000  3.8    0.00    0.00   0.00       2593 0
20010419  18501200   30.6833   102.7330      9.000  1.7    0.00    0.00   0.00       2601 0
20010420   4191500   32.5000   102.0330      0.000  3.6    0.00    0.00   0.00       2610 0
20010421   2385680   31.5833   103.2670      0.000  2.0    0.00    0.00   0.00       2632 0
20010423  11260590   29.4500   101.1000      9.000  2.9    0.00    0.00   0.00       2704 0
20010425  11011890   29.7500   102.9670      5.000  2.2    0.00    0.00   0.00       2759 0
20010425  23462160   30.3333   102.2330      0.000  1.9    0.00    0.00   0.00       2780 0
20010427  14395690   31.3333   100.9330      0.000  3.9    0.00    0.00   0.00       2817 0
20010428  15160330   30.7167   103.4830      0.000  3.0    0.00    0.00   0.00       2838 0
20010430   8403540   30.2167   102.8330     12.000  2.0    0.00    0.00   0.00       2888 0
20010430  20444810   30.9167   103.3830      0.000  2.0    0.00    0.00   0.00       2903 0
20010504  23165410   31.4333   103.9170      5.000  2.3    0.00    0.00   0.00       2999 0
20010505  10352910   29.4333   101.1000      9.000  2.7    0.00    0.00   0.00       3011 0
20010505  13270020   29.4333   101.0830      5.000  2.5    0.00    0.00   0.00       3020 0
20010505  13302420   29.4333   101.1500     13.000  3.1    0.00    0.00   0.00       3022 0
20010505  18410920   29.4667   101.1000      5.000  3.0    0.00    0.00   0.00       3044 0
20010508  15454760   29.1167   102.4500     16.000  2.3    0.00    0.00   0.00       3132 0
20010509   7191720   29.4333   101.0000      0.000  2.8    0.00    0.00   0.00       3152 0
20010514   3573700   29.9333   103.1670      0.000  2.5    0.00    0.00   0.00       3263 0
20010516   7175630   31.2833   103.7830     12.000  2.0    0.00    0.00   0.00       3324 0
20010519  17570960   29.1333   102.3670      5.000  2.0    0.00    0.00   0.00       3425 0
20010520   2580720   29.5333   101.0330      5.000  2.3    0.00    0.00   0.00       3431 0
20010520  11504790   32.1000   101.5830      1.000  3.0    0.00    0.00   0.00       3441 0
20010520  11524740   32.1000   101.5830      8.000  2.8    0.00    0.00   0.00       3442 0
20010522  23413510   31.4667   102.1170      5.000  2.2    0.00    0.00   0.00       3556 0
20010523   2283720   28.1000   103.5000      5.000  3.3    0.00    0.00   0.00       3558 0
20010523  11011180   29.2833   103.0330     10.000  2.0    0.00    0.00   0.00       3564 0
20010524   4472880   31.0333   103.3330      0.000  1.4    0.00    0.00   0.00       3591 0
20010527    350010   29.4167   102.9170     15.000  2.8    0.00    0.00   0.00       3669 0
20010528   8003580   30.6667   102.8330      9.000  2.8    0.00    0.00   0.00       3705 0
20010529  21255870   29.4333   101.1000     12.000  2.4    0.00    0.00   0.00       3742 0
20010530   2261830   29.4167   101.0830      9.000  2.8    0.00    0.00   0.00       3751 0
20010531   3513350   31.7500   103.2670      0.000  1.8    0.00    0.00   0.00       3783 0
20010531  11224100   29.4333   101.0670      2.000  3.0    0.00    0.00   0.00       3791 0
20010603    445330   29.4333   101.0500      0.000  3.1    0.00    0.00   0.00       3869 0
20010604  15273110   29.8333   102.3330      5.000  2.1    0.00    0.00   0.00       3915 0
20010604  17573000   31.0167   103.9330     14.000  2.0    0.00    0.00   0.00       3918 0
20010605   2342540   29.7833   102.3830      9.000  2.1    0.00    0.00   0.00       3931 0
20010606  11520890   30.3667   102.4330      5.000  2.2    0.00    0.00   0.00       3967 0
20010607   6592320   29.4500   101.0830      8.000  3.0    0.00    0.00   0.00       3992 0
20010609   6092110   29.1000   102.4670      5.000  2.2    0.00    0.00   0.00       4050 0
20010610    101990   29.4167   101.0830      0.000  3.1    0.00    0.00   0.00       4065 0
20010611  10550850   31.5000   102.4330      0.000  2.4    0.00    0.00   0.00       4100 0
20010613   6343710   31.2333   103.3830      0.000  2.0    0.00    0.00   0.00       4128 0
20010614  16525050   30.7333   101.7330     11.000  2.3    0.00    0.00   0.00       4172 0
20010614  22480580   30.7333   101.6830     10.000  1.8    0.00    0.00   0.00       4177 0
20010616   7415730   30.6667   103.0670      7.000  1.8    0.00    0.00   0.00       4211 0
20010618   5491190   31.3833   103.1830      0.000  1.9    0.00    0.00   0.00       4260 0
20010620   5195840   30.1167   102.5000     15.000  2.1    0.00    0.00   0.00       4290 0
20010623  10161320   29.8167   102.3500     14.000  1.7    0.00    0.00   0.00       4359 0
20010625   1104530   29.4333   101.1000      0.000  2.7    0.00    0.00   0.00       4411 0
20010625   6313710   31.3833   103.8170      5.000  2.5    0.00    0.00   0.00       4417 0
20010705  13154790   32.2000   103.7170      6.000  2.8    0.00    0.00   0.00       4649 0
20010706  21271150   28.8333   102.6330     15.000  2.1    0.00    0.00   0.00       4668 0
20010707  15484770   29.4333   101.0830     10.000  3.0    0.00    0.00   0.00       4684 0
20010707  17285740   29.4333   101.0830      9.000  2.8    0.00    0.00   0.00       4689 0
20010709   1561030   29.8667   101.2670      0.000  2.7    0.00    0.00   0.00       4738 0
20010712   1081580   30.5167   103.2670     15.000  2.4    0.00    0.00   0.00       4799 0
20010712  21543880   30.0167   102.3000      9.000  3.2    0.00    0.00   0.00       4821 0
20010712  23492550   31.8333   103.9830      8.000  1.9    0.00    0.00   0.00       4827 0
20010713  18074790   30.1167   103.0000      0.000  2.5    0.00    0.00   0.00       4847 0
20010714  18343060   30.4667   101.5830      0.000  2.2    0.00    0.00   0.00       4877 0
20010715  11052530   31.6333   102.7670      0.000  1.8    0.00    0.00   0.00       4889 0
20010716   2044780   31.6167   104.0670      8.000  2.1    0.00    0.00   0.00       4914 0
20010716  18051590   31.1167   103.1170      0.000  2.1    0.00    0.00   0.00       4934 0
20010718  20110720   31.5167   103.9670      5.000  3.1    0.00    0.00   0.00       4978 0
20010719  10492390   29.3833   101.0830     14.000  2.7    0.00    0.00   0.00       4991 0
20010720   9472250   31.6667   103.2330      5.000  1.9    0.00    0.00   0.00       5025 0
20010725  15293100   29.8000   102.2670      5.000  1.8    0.00    0.00   0.00       5157 0
20010726  18213390   29.4333   101.0670      0.000  3.2    0.00    0.00   0.00       5191 0
20010727   3271900   28.8000   103.5830     14.000  3.4    0.00    0.00   0.00       5208 0
20010729   1285070   29.4333   101.1000      0.000  2.5    0.00    0.00   0.00       5245 0
20010729   8240310   31.9000   103.4330      4.000  2.5    0.00    0.00   0.00       5255 0
20010729   9221090   31.2167   103.3000      8.000  3.1    0.00    0.00   0.00       5257 0
20010731   3472530   29.1333   103.5670      9.000  2.6    0.00    0.00   0.00       5291 0
20010731  11180990   30.0167   103.0830      0.000  2.2    0.00    0.00   0.00       5299 0
20010802  14480820   31.2000   103.7670     11.000  1.8    0.00    0.00   0.00       5328 0
20010802  16472530   31.4667   103.1000      0.000  1.9    0.00    0.00   0.00       5332 0
20010805  13592270   29.4333   101.0330      0.000  3.0    0.00    0.00   0.00       5388 0
20010805  20344320   30.6500   102.8000     13.000  1.8    0.00    0.00   0.00       5394 0
20010806   2345500   31.6000   103.0670      5.000  2.5    0.00    0.00   0.00       5407 0
20010807   6370320   29.9333   101.8170      8.000  2.4    0.00    0.00   0.00       5420 0
20010809  15501850   30.3500   103.3330      0.000  2.6    0.00    0.00   0.00       5461 0
20010813  13520540   28.4667   103.3670     11.000  2.3    0.00    0.00   0.00       5605 0
20010814   2484290   30.4833   101.8000     10.000  2.3    0.00    0.00   0.00       5614 0
20010815  14570380   31.5833   103.0830     10.000  1.8    0.00    0.00   0.00       5655 0
20010819  10470540   31.2167   103.2830      9.000  2.3    0.00    0.00   0.00       5748 0
20010819  11052090   31.2500   103.3330      0.000  1.7    0.00    0.00   0.00       5749 0
